npsn,name,address,village,kecamatan,lat,lng,jenjang,student_count,st_male,st_female
69919716,KB AL-HIDAYAH,Kp. Rancaseel RT 02/08,Cigagade,Blubur Limbangan,,,PAUD,11,7,4
69867477,KB Al-Hikmah,Kp Sukasirna 03/08,Ciwangi,Blubur Limbangan,,,PAUD,34,18,16
69827345,KB Al-Huda,Kp Sindanganom RT. 03 / RW. 02,Limbangantengah,Blubur Limbangan,,,PAUD,36,24,12
69942510,KB AL-ISLAH,Kp. Cijinten RT 01 RW 16,Simpen Kaler,Blubur Limbangan,,,PAUD,32,15,17
69827176,KB As siraj,Kp. Rancapanjang rt04/02,Neglasari,Blubur Limbangan,,,PAUD,30,17,13
69827224,KB As-sidiq,Kp Rancaciung 04/06,Neglasari,Blubur Limbangan,,,PAUD,65,33,32
69915870,KB ASS-SYIFA,Kp. Simpen Kidul,Simpen Kidul,Blubur Limbangan,,,PAUD,30,16,14
69827138,KB ASSA ADAH,KP. RANDUKURUNG RT 02 RW 09,Limbangantengah,Blubur Limbangan,,,PAUD,18,9,9
69915872,KB ASTER,Kp. Daulat RT 02/05,Pangeureunan,Blubur Limbangan,,,PAUD,40,22,18
69970021,KB AT-TAQWA,KP. LEBAK JAYA RT. 01 RW. 04,Ciwangi,Blubur Limbangan,,,PAUD,32,12,20
69827337,KB AZKIA,Kp. Sasak Beusi RT. 01 / RW. 12,Limbangantimur,Blubur Limbangan,,,PAUD,37,19,18
69915877,KB DARUSSALAM,Kp. Ancol,Simpen Kaler,Blubur Limbangan,,,PAUD,23,9,14
69827306,KB Darussyfa,Kp Pangangonan,Simpen Kaler,Blubur Limbangan,,,PAUD,25,14,11
70031070,KB DIVA HISAN CENDIKIA,KP. Gosali Kulon RT 02/RW 03,Ciwangi,Blubur Limbangan,,,PAUD,27,13,14
69827362,KB Hidayatussyahidin,Kp Gombong,Surabaya,Blubur Limbangan,,,PAUD,20,9,11
69867476,KB Insan Madani,Kp. Surabaya,Surabaya,Blubur Limbangan,,,PAUD,39,23,16
69912805,KB ISLAM SAYLLA,Kp. Simpen Pojok RT. 01 RW. 06,Simpen Kaler,Blubur Limbangan,,,PAUD,23,9,14
69827117,kb mekarjaya,Kp. Bakancariu RT. 02 RW. 02,Dunguswiru,Blubur Limbangan,,,PAUD,34,12,22
69938521,KB MERPATI LIMBANGAN 2,Kp. Cinangor RT 01 RW 01,Pangeureunan,Blubur Limbangan,,,PAUD,21,12,9
69915881,KB MIFTAHUL FALAH,Kp. Cibadak I RT 01/06,Pasirwaru,Blubur Limbangan,,,PAUD,31,14,17
69969765,KB MIFTAHUL HUDA SAAPAN,KP. SAAPAN TR. 03 RW. 07,Galihpakuwon,Blubur Limbangan,,,PAUD,30,22,8
69827152,KB Miftahussaadah,Kp Cicadas,Limbanganbarat,Blubur Limbangan,,,PAUD,23,13,10
69986708,KB MISBAHUL HIKMAH,KP CICADAS,Simpen Kaler,Blubur Limbangan,,,PAUD,17,9,8
69878175,KB Nur Alif,Kp Mariuk,Pasirwaru,Blubur Limbangan,,,PAUD,42,23,19
69827228,KB NURUL ABSOR,Cijambe Rt 01 Rw 06,Limbangantengah,Blubur Limbangan,,,PAUD,25,13,12
69827235,KB Pelangi,Kp Pugeran RT. 01 RW. 12,Simpen Kaler,Blubur Limbangan,,,PAUD,48,29,19
69878177,KB Plamboyan,Kp. Kubang Rt. 02/Rw. 09,Pangeureunan,Blubur Limbangan,,,PAUD,72,43,29
69867474,KB Puri,Kp Pulosari 01/06,Cijolang,Blubur Limbangan,,,PAUD,40,24,16
69938524,KB RAHAYU,Kp. Poronggol,Ciwangi,Blubur Limbangan,,,PAUD,29,18,11
70013245,KB RAUDATHUL IRFAN,Kp. Babakan RT 01 RW 07,Limbanganbarat,Blubur Limbangan,,,PAUD,54,26,28
69867475,KB. Al-hikam,Galeuh Pakuan Rt.03 Rw.09,Galihpakuwon,Blubur Limbangan,,,PAUD,30,16,14
69827121,KOBER AN-NUR,KP.SIRNAGALIH 06/01,Galihpakuwon,Blubur Limbangan,,,PAUD,18,10,8
69827365,PAUD AL-IKHLAS,KP. PANGEUREUNAN,Pangeureunan,Blubur Limbangan,,,PAUD,50,29,21
69878176,PAUD BINA INSANI,Kp. Cijolang,Cijolang,Blubur Limbangan,,,PAUD,19,12,7
69827147,PAUD BUNDA HATI,KP. CIHANUANG RT 01/RW 02,Pangeureunan,Blubur Limbangan,,,PAUD,52,31,21
69952157,PAUD KARYAMUDA MANDIRI,KP. BARU RT. 02/01,Simpen Kidul,Blubur Limbangan,,,PAUD,41,19,22
69827204,PAUD KHAIRUNISA,KP. SAAR NO.805 RT 01/RW 03,Simpen Kidul,Blubur Limbangan,,,PAUD,22,6,16
69827265,PAUD MERPATI,KP. SUKAJADI RT06/RW02,Pangeureunan,Blubur Limbangan,,,PAUD,19,11,8
69827355,PAUD NURUL HAKIM,KP. BOJONG,Ciwangi,Blubur Limbangan,,,PAUD,38,26,12
69827086,PAUD NURUL HUDA,KP. CIKULUWUT,Pangeureunan,Blubur Limbangan,,,PAUD,44,27,17
69827197,PAUD PELANGI PANGEUREUNAN,KP MARGA MUKTI,Pangeureunan,Blubur Limbangan,,,PAUD,65,37,28
69827292,PAUD PIPIT,Kp. Nagrak RT. 03 RW. 03,Pangeureunan,Blubur Limbangan,,,PAUD,47,26,21
69981741,SPS ANGGREK JINGGA,KP. CIBALAMPU RT. 02 RW. 03,Cigagade,Blubur Limbangan,,,PAUD,18,4,14
70004081,SPS Dahlia,Kp. Tengger,Cigagade,Blubur Limbangan,,,PAUD,26,11,15
69981740,SPS MAWAR,KP. RINCANG RT. 02 RW. 04,Cigagade,Blubur Limbangan,,,PAUD,26,12,14
20257561,TK ADZ-DZIKRU,KP. SIRNAGALIH RT.02/RW.06,Galihpakuwon,Blubur Limbangan,,,PAUD,19,8,11
69867211,TK AL-FALAH,KP. CANGKUDU RT/RW. 01/02,Galihpakuwon,Blubur Limbangan,,,PAUD,18,8,10
20257560,TK AL-IKHLAS,KP. DUNGUSWIRU,Dunguswiru,Blubur Limbangan,,,PAUD,42,26,16
69986300,TK ALAM CIMALAKA,KP. PULO RT. 04 RW. 06,Limbanganbarat,Blubur Limbangan,,,PAUD,57,26,31
69911766,TK As Salam,Desa.Neglasari,Neglasari,Blubur Limbangan,,,PAUD,27,12,15
20257562,TK AS-SALWA,KP. CISEUREUH,Limbangantimur,Blubur Limbangan,,,PAUD,46,21,25
20257565,TK BAHRUL ULUM,KP. CIBEDUG RT/01.05,Cijolang,Blubur Limbangan,,,PAUD,18,14,4
69867212,TK BANI NURKIBAN,JL. SELAAWI KP. CIGALUMPIT,Neglasari,Blubur Limbangan,,,PAUD,15,8,7
69937752,TK FATHIMAH NURUSSIFAH,Kp. Sindang Tengah No. 55 RT 05/07,Limbangantengah,Blubur Limbangan,,,PAUD,30,15,15
69950619,TK FATHURRAHMAN,Kp. Poronggol RT 01 RW 07,Ciwangi,Blubur Limbangan,,,PAUD,38,25,13
69969420,TK HIDAYATUSSYAHIDIN,KP. GOMBONG RT. 03 RW. 08,Surabaya,Blubur Limbangan,,,PAUD,29,16,13
69911768,TK Islam Sayyla,Kp.Cicadas RT.01 RW.08,Pasirwaru,Blubur Limbangan,,,PAUD,37,21,16
69969080,TK MIFTAHUL HUDA SAAPAN,KP. SAAPAN TR. 03 RW. 07,Galihpakuwon,Blubur Limbangan,,,PAUD,13,8,5
20257564,TK MIFTAHUL KHOER,JL. LIMBANGAN BARAT,Limbanganbarat,Blubur Limbangan,,,PAUD,37,20,17
69980530,TK NURUL HUDA SUKAMANAH,Kp. Sukamanah Rt. 02 Rw. 10,Simpen Kidul,Blubur Limbangan,,,PAUD,47,19,28
20257550,TK PERTIWI LIMBANGAN,JL. ALUN-ALUN SELATAN,Limbangantimur,Blubur Limbangan,,,PAUD,55,31,24
20257558,TK PGRI BL LIMBANGAN,JL. BUNISARI,Limbangantengah,Blubur Limbangan,,,PAUD,29,12,17
69981235,TK TAHFIZD QURAN AL MUKHTARIYAH,Kp. Banen Limbangan Timur,Limbangantimur,Blubur Limbangan,,,PAUD,20,11,9
70002147,KB AG CAKRAWALA,KP. RAUNG RENDENG,Hanjuang,Bungbulang,,,PAUD,42,22,20
69867224,KB Al - Mutmainah,Kp. Kebonjambe,Wangunjaya,Bungbulang,,,PAUD,31,16,15
70028083,KB AL AHSAN,Kp. Rancagenggong RT 02 RW 12,Bungbulang,Bungbulang,,,PAUD,24,13,11
70028459,KB AL FATIH,Kp. Ciawitali,Gunung Jampang,Bungbulang,,,PAUD,30,19,11
70010540,KB AL HIDAYAH PRATIWI,Kp. Cadas Ngampar RT 03 RW.13,Bungbulang,Bungbulang,,,PAUD,63,30,33
70038338,KB AL HUDA,Kp. Rancakole RT 03 RW 06,Tegallega,Bungbulang,,,PAUD,22,15,7
69993108,KB AL HUSAENI,KP. CIPUTAT RT.04 RW. 04,Tegallega,Bungbulang,,,PAUD,38,14,24
70043144,KB AL IKHLAS,Kp. Kiarakoneng RT 02 RW 07,Sinarjaya,Bungbulang,,,PAUD,37,20,17
70002997,KB AL MAQBUL,Kp. Cipeundeuy RT 02 RW 07,Wangunjaya,Bungbulang,,,PAUD,25,15,10
70002243,KB AL-AMIN,KP. CICATUR RT. 01 RW. 02,Bungbulang,Bungbulang,,,PAUD,41,20,21
70009931,KB AL-AZHAR,Kp. Kubang RT 02 RW 07,Sinarjaya,Bungbulang,,,PAUD,60,34,26
70006504,KB AL-BAROKAH,Kp. Cibayongbong RT 05 RW 01,Gunamekar,Bungbulang,,,PAUD,32,18,14
69826579,KB AL-BAROKAH,PANGALANG,Mekarjaya,Bungbulang,,,PAUD,16,4,12
69867528,KB AL-HIKMAH,KP SAWAH PEUTEUY,Mekarjaya,Bungbulang,,,PAUD,34,16,18
69867236,KB AL-HUSNA,KP. BABAKAN RT. 02 RW. 01,Gunung Jampang,Bungbulang,,,PAUD,26,15,11
69826583,KB AL-IHSAN,SUKAPURA,Sinarjaya,Bungbulang,,,PAUD,62,35,27
69984520,KB AL-KAUTSAR,KP. CIBALUBUR RT. 01 RW. 09,Bungbulang,Bungbulang,,,PAUD,32,17,15
70007667,KB AL-MA ARIJ,Kp. Sindangpalay RT 03 RW 05,Wangunjaya,Bungbulang,,,PAUD,44,17,27
69990521,KB AL-MAHDI,KP. PADUKUHAN RT. 05 RW. 04,Gunamekar,Bungbulang,,,PAUD,55,22,33
69905963,KB AL-MUBAROK,Kp. Sempur,Bungbulang,Bungbulang,,,PAUD,17,12,5
69963613,KB AL-Muhajirin,Kp. Darusalam RT.02 RW.04,Sinarjaya,Bungbulang,,,PAUD,31,14,17
69867232,KB AL-MUSADAD,Kp. Talagawangi,Bojong,Bungbulang,,,PAUD,30,20,10
69981193,KB AL-SIHAZ,Kp. Sukamanis 02/07,Bungbulang,Bungbulang,,,PAUD,34,17,17
69979563,KB AMALIAH,Kp. Pamunguan RT.01 RW.03,Gunamekar,Bungbulang,,,PAUD,55,29,26
69878156,KB AMANAH BUNDA I,KP. NEMPEL,Cihikeu,Bungbulang,,,PAUD,39,17,22
69878157,KB AMANAH BUNDA II,KP. TEGALEGA,HEGARMANAH,Bungbulang,,,PAUD,21,7,14
70048475,KB An-Nazwa,Kp. Cipeteng Rt 03 Rw 01,Mekarjaya,Bungbulang,,,PAUD,38,21,17
69974527,KB Ar - Royan,Jl Lintas Selatan Kp. Ciwaru,Sinarjaya,Bungbulang,,,PAUD,23,16,7
69981248,KB ASY-SYFA,Kp. Cikawung,Hanjuang,Bungbulang,,,PAUD,35,22,13
69826744,KB AT-TAQWIN,SUKAPURA,Sinarjaya,Bungbulang,,,PAUD,48,23,25
70004586,KB BINA INSANI UTAMA BUNGBULANG,Kp. Kalapasewu RT 01 RW 08,Sinarjaya,Bungbulang,,,PAUD,27,16,11
70040969,KB Bunga Bangsa,Kp. Cibulakan RT 01 RW 05,Hanjuang,Bungbulang,,,PAUD,33,17,16
69981169,KB BUNGBULANG,Jl. Rajawali 04/09,Bungbulang,Bungbulang,,,PAUD,22,16,6
70002068,KB FATHUL HUDA,KP. BABAKAN RT. 04 RW. 01,Gunamekar,Bungbulang,,,PAUD,30,13,17
70015668,KB GENERASI SEJAHTERA,Kp. Ciparat RT 01 RW 11,Mekarjaya,Bungbulang,,,PAUD,39,22,17
70008235,KB HARAPAN BUNDA,Kp. Cileutik RT.03 RW.06,Wangunjaya,Bungbulang,,,PAUD,44,26,18
70010211,KB HASANATUL ILMI 1,KP. Banjar Sari RT. 03 RW.01,HEGARMANAH,Bungbulang,,,PAUD,33,15,18
69826641,KB IBNU MUQLAH,GADOG RT 03/RW 01,Mekarbakti,Bungbulang,,,PAUD,51,26,25
69984985,KB INTAN SAWARGA,JL. GARUDA,Bungbulang,Bungbulang,,,PAUD,30,18,12
69905965,KB ISTIQOMAH,Kp. Bojong,Bojong,Bungbulang,,,PAUD,46,26,20
69990530,KB KASIH IBU,KP. CIPELANG RT. 01 RW. 04,Cihikeu,Bungbulang,,,PAUD,22,6,16
69867229,KB MAARIF,Kp. Batuiuh RT. 01 RW. 02,Gunamekar,Bungbulang,,,PAUD,24,15,9
69826644,KB MANARUL HUDA,KP. BARUJATI,Bungbulang,Bungbulang,,,PAUD,37,24,13
69826584,KB MELATI,KP. BEKONG,Gunamekar,Bungbulang,,,PAUD,35,18,17
69969794,KB MIFHTAHUL FATTAH,Kp. Cikiruh Rt 04 RW 07,Sinarjaya,Bungbulang,,,PAUD,39,24,15
69826646,KB MIFTAHUL FALAH,KP. SALEGOK,Gunamekar,Bungbulang,,,PAUD,24,7,17
69867230,KB MIFTAHUL HUDA,KP.TEGAL TENGAH/CILAME RT 02/RW 04,Bojong,Bungbulang,,,PAUD,20,13,7
69985137,KB MIFTAHUL QAROM,KP. CIWARU RT. 03 RW. 07 SINARJAYA,Sinarjaya,Bungbulang,,,PAUD,53,31,22
69826754,KB MITRA BAKTI,Kp. Sansibar RT 05 RW 09,Cihikeu,Bungbulang,,,PAUD,37,18,19
69826633,KB MUTIARA,KP CIKOLOTOK,Hanjuang,Bungbulang,,,PAUD,28,17,11
69826692,KB MUTIARA KASIH,TEGALLEGA,Tegallega,Bungbulang,,,PAUD,63,34,29
70004202,KB NIJAMIYATUL HUDA 1,Kp. Pasir Koneng RT 06 RW 02,Sinarjaya,Bungbulang,,,PAUD,40,19,21
70004208,KB NIJAMIYATUL HUDA 2,Kp. Karang Tengah RT 02 / RW 03,Sinarjaya,Bungbulang,,,PAUD,22,12,10
69916185,KB NUR-HASMAN,Kp. Ciawitali RT 01/07,Margalaksana,Bungbulang,,,PAUD,83,41,42
69867227,KB NURACHMAN,KP. TEGALASTANA,Margalaksana,Bungbulang,,,PAUD,27,15,12
69826712,KB NURUL HIKMAH,JATI SARI,Mekarbakti,Bungbulang,,,PAUD,25,12,13
69867221,KB NURULHUDA,KP. NARINGGUL,Tegallega,Bungbulang,,,PAUD,32,19,13
69867233,KB NYIMAS ANDIKA,Kp Cigentur RT 02 RW 02,Mekarbakti,Bungbulang,,,PAUD,52,25,27
70015669,KB PERMATA HATI,Kp. Korehcabe RT 02 RW 01,Bungbulang,Bungbulang,,,PAUD,40,25,15
69826684,KB PUTERA MANDIRI,CIHIKEU,Cihikeu,Bungbulang,,,PAUD,29,15,14
69867234,KB PUTRA DESA,KP.PASIR MALA RT/RW 01/10,Mekarbakti,Bungbulang,,,PAUD,32,18,14
69826728,KB RAMAJARI,SUKAMULYA,Bojong,Bungbulang,,,PAUD,30,18,12
69826611,KB TARBIYATUL IBTIDA,KP. PASIRLAMPIR,Hanjuang,Bungbulang,,,PAUD,20,9,11
70034354,KB TELAJA,Kp. Babakan Pogor RT 04 RW 10,Mekarjaya,Bungbulang,,,PAUD,58,33,25
69962551,KB ULUL AZMI,Kp. Simpangjaya RT 01 RW 01,Wangunjaya,Bungbulang,,,PAUD,31,24,7
69826719,KB WAHANA BELIA,CIKUYA,Mekarjaya,Bungbulang,,,PAUD,18,13,5
69867228,"KB, GRAHA WINAYA",KP. CIKALONG 02/06,Margalaksana,Bungbulang,,,PAUD,42,19,23
69867223,KB. PERINTIS,KP. CIKALAPA,Wangunjaya,Bungbulang,,,PAUD,25,12,13
69953641,PAUD AL-MUMIN,KP. CILEULEUY  RT. 01/08,Wangunjaya,Bungbulang,,,PAUD,34,18,16
69958513,PAUD ASHABUL KAHFI,KP. CIGAROGOL RT. 04/08,Wangunjaya,Bungbulang,,,PAUD,22,16,6
69958804,PAUD ASY-SYIFA,KP. TIPAR RT. 02/13,Mekarjaya,Bungbulang,,,PAUD,20,8,12
69953052,PAUD MANGGIS,KP. JERUK MIPIS RT.03/09,Mekarbakti,Bungbulang,,,PAUD,61,29,32
69957087,PAUD PINTAR,KP. RAJAWALI RT. 03/09,Bungbulang,Bungbulang,,,PAUD,24,13,11
69867235,PAUD SABILUL HAQ,Kp. Kubang RT 01 RW 06,Mekarbakti,Bungbulang,,,PAUD,33,15,18
69826662,PAUD TERPADU KANDANGWESI,Kp. Cibolang Ds. Mekarbakti Kec. Bungbulang Garut 44165,Mekarbakti,Bungbulang,,,PAUD,22,10,12
69867530,POS PAUD AL-BASYARIYAH,KP. PALALANGON RT/RW 02/05,Mekarjaya,Bungbulang,,,PAUD,25,14,11
69867533,POS PAUD AN-NUR,KP. NAGRAK RT 01 / RW 05,Cihikeu,Bungbulang,,,PAUD,25,13,12
69867532,POS PAUD NUSA INDAH,PANYINGKIRAN RT 02/RW 04,Bungbulang,Bungbulang,,,PAUD,53,19,34
69867529,POS PAUD TUNAS BANGSA,KP.CITALAHAB RT/RW 02/01,Mekarjaya,Bungbulang,,,PAUD,26,13,13
70046822,SPS Al Hikmah,Kp. Teugalpeundeuy Rt 01 Rw 02,Cihikeu,Bungbulang,,,PAUD,39,24,15
70046405,SPS Bina Desa Gunamekar,Kp. Cikongkak,Gunamekar,Bungbulang,,,PAUD,68,38,30
70001027,SPS BINA DESA HANJUANG,KP. CIBEGANG RT. 02 RW. 03,Hanjuang,Bungbulang,,,PAUD,14,8,6
70002092,SPS BINA DESA HEGARMANAH,KP. TEGAL LAJA,HEGARMANAH,Bungbulang,,,PAUD,27,11,16
70046228,SPS Bina Desa Mekarbakti,Kp. Cigentur Rt. 02 Rw. 02,Mekarbakti,Bungbulang,,,PAUD,55,29,26
70053627,SPS BOJONG RAYA,Kp. Talagawangi RT 03 RW 07,Bojong,Bungbulang,,,PAUD,0,0,0
70053630,SPS DESA BOJJONG,Kp. Cijangkar RT 01 RW 03,Bojong,Bungbulang,,,PAUD,0,0,0
69867535,SPS HASANATUL ILMI,KAWUNGRIUNG,HEGARMANAH,Bungbulang,,,PAUD,33,13,20
70053127,SPS JUWITA,Jl. Garuda No. 262 RT.01 RW.04,Bungbulang,Bungbulang,,,PAUD,0,0,0
70051345,SPS LESMANA,Kp. Cibungur RT 01 RW 04,Mekarbakti,Bungbulang,,,PAUD,1,0,1
70053629,SPS MUSTAFA FATAH,Kp. Batutumpang RT 03 RW 05,Bojong,Bungbulang,,,PAUD,0,0,0
70053626,SPS PUTRI MANDIRI,Kp. Sukaresmi RT. 02 RW. 12,Gunung Jampang,Bungbulang,,,PAUD,0,0,0
70053628,SPS RABBANI,Kp. Cikalong RT 02 RW 10,Bungbulang,Bungbulang,,,PAUD,0,0,0
70053162,SPS RARASANTANG,Kp. Sukaresmi RT. 02 RW. 02,Gunung Jampang,Bungbulang,,,PAUD,0,0,0
69905969,SPS WINAYA BHAKTI,Kp. Hanjuang,Hanjuang,Bungbulang,,,PAUD,38,22,16
20259907,TK AISYIYAH BA,JL. KANDANG WESI BUNGBULNG Rt. 01 Rw. 15,Bungbulang,Bungbulang,,,PAUD,40,21,19
69867101,TK AL - IKHLAS,KP. CISUREN RT/RW 01/02,Wangunjaya,Bungbulang,,,PAUD,35,14,21
70047028,TK Al Azhar,Kp. Kubang,Sinarjaya,Bungbulang,,,PAUD,31,17,14
20259939,TK AL HALIM,CILOA MARGALAKSANA BUNGBULANG,Margalaksana,Bungbulang,,,PAUD,23,18,5
20260264,TK AL NURUL HUDA,PUNCAK ARJANI BUNGBULANG,Bungbulang,Bungbulang,,,PAUD,35,18,17
69916186,TK AL-HIDAYAH,Kp. Bojong RT 01/01,Bojong,Bungbulang,,,PAUD,26,15,11
20260020,TK AL-ISTIQOMAH,KP. LIUNG GUNUNG DS. HANJUANG,Hanjuang,Bungbulang,,,PAUD,26,14,12
20271218,TK ASHABUL KAHFI,JL. TEGALLAJA NO. 02 RT.02/ RW. 10,Mekarjaya,Bungbulang,,,PAUD,46,22,24
69963163,TK ASRA,KP NARINGGUL,Tegallega,Bungbulang,,,PAUD,14,12,2
70002271,TK BAITUL WAHYUDIN BUNGBULANG,KP. PANGGALANG RT. 03 RW. 08,Mekarjaya,Bungbulang,,,PAUD,15,12,3
20260119,TK ISLAM CIKUYA,KP. CIKUYA BUNBULANG,Mekarjaya,Bungbulang,,,PAUD,30,12,18
69958803,TK IT DALFA,KP. CIJENGKOL RT.  01/02,Mekarjaya,Bungbulang,,,PAUD,27,16,11
20260141,TK KANDANGWESI,Kp. Cibolang Ds. Mekarbakti Kec. Bungbulang  Garut 44165,Mekarbakti,Bungbulang,,,PAUD,24,11,13
20260153,TK LATANSA,Kp. Karang Tengah,Sinarjaya,Bungbulang,,,PAUD,15,5,10
69905962,TK NURUL UYUN,Kp. Cikuya RT 01/06,Mekarjaya,Bungbulang,,,PAUD,20,10,10
20260190,TK NURULHUDA I,KP. DAWUAN DS.MEKARJAYA,Mekarjaya,Bungbulang,,,PAUD,15,7,8
20260249,TK PERTIWI,JL.ALUN-ALUN UTARA  No. 5,Bungbulang,Bungbulang,,,PAUD,33,19,14
20260209,TK PGRI I,JL. RAYA HANJUANG BUNGBULANG,Hanjuang,Bungbulang,,,PAUD,19,11,8
20260213,TK PGRI II,KP. CIHIKEU,Cihikeu,Bungbulang,,,PAUD,29,11,18
20260223,TK PGRI III,KP.KUBANG DS.WANGUNJAYA,Wangunjaya,Bungbulang,,,PAUD,25,9,16
69955223,TK Plus Al- Furqon,Kp. Pamalayan,Sinarjaya,Bungbulang,,,PAUD,27,18,9
20260256,TK PLUS AL-MAHDI,KP. PUNCAKPARI DS. BUNGBULANG,Bungbulang,Bungbulang,,,PAUD,20,9,11
70032766,TK RAMA JARI,Kp. Jeruk Mipis RT 01 RW 12,Mekarbakti,Bungbulang,,,PAUD,29,14,15
69867102,TK SABILIL HIDAYAH,Kp. Pasirkiamis,Mekarjaya,Bungbulang,,,PAUD,10,1,9
20260275,TK SEJAHTERA,KP. CITALAHAB BUNGBULANG,Bungbulang,Bungbulang,,,PAUD,44,22,22
69753202,TK WINAYA BHAKTI,KP. LIUNGGUNUNG NO 58,Hanjuang,Bungbulang,,,PAUD,26,11,15
69753561,TKS AL HASANAH,KP. CIBEUREUM RT 03 RW 02,Wangunjaya,Bungbulang,,,PAUD,33,18,15
69753204,TKS MIFTAHUL JANNAH,KP. TEGALLEGA,Tegallega,Bungbulang,,,PAUD,23,6,17
69753201,TKS NAJATEN,KP BANGKEWONG,Cihikeu,Bungbulang,,,PAUD,22,10,12
69867514,TPA AL-IKHLAS,PASANTREN,Bungbulang,Bungbulang,,,PAUD,47,27,20
69980458,KB AL HIDAYAH,Kp. Rumpak Rt. 03 Rw. 02,Caringin,Caringin,,,PAUD,72,35,37
69980731,KB AL HIDAYAH,Kp. Leuweung Gede,SAMUDERAJAYA,Caringin,,,PAUD,41,15,26
69969793,KB AL- FATHONAH II,KP. SELAAWI RT. 06 RW. 06,Sukarame,Caringin,,,PAUD,9,7,2
69826625,KB AL-ISHLAH,KP.CIDOMAS,Sukarame,Caringin,,,PAUD,28,12,16
69995504,KB AL-MALIK,KP. DATAR ALPUKET RT. 02 RW. 05,Cimahi,Caringin,,,PAUD,40,21,19
69970827,KB AL-MAULID,KP. SUKALAKSANA RT. 03 RW. 05,Purbayani,Caringin,,,PAUD,52,32,20
70004445,KB AL-PASAA,Kp. Cisaem RT 03 RW 05,SAMUDERAJAYA,Caringin,,,PAUD,69,31,38
70004453,KB AS-SAUFA,Kp. Cikabunan RT 01 RW 09,Caringin,Caringin,,,PAUD,70,33,37
69826621,KB ASMARANI,PASANGRAHAN,Indralayang,Caringin,,,PAUD,49,26,23
69964779,KB AT-TAQWA,Kp. Indralayang RT 03 RW 04,Indralayang,Caringin,,,PAUD,69,30,39
70048067,KB Azzahra Jaya,Kp. Negla,SAMUDERAJAYA,Caringin,,,PAUD,63,27,36
69961764,KB BAROKATUL HUDA,Kp. Rancabuaya Rt.07/Rw.01,Purbayani,Caringin,,,PAUD,60,31,29
70024199,KB BIDAAYATUL HIDAAYAH,Kp. Bojjong RT 03 RW 02,Purbayani,Caringin,,,PAUD,46,24,22
69826763,KB DANIL FALAH,KP SUKARAME RT 01 RW 03,Sukarame,Caringin,,,PAUD,56,28,28
69938841,KB DARUL MIJAN,Kp. Tegallame RT 03 RW 07,Sukarame,Caringin,,,PAUD,28,17,11
69937340,KB FISABILIL HAQ,Kp. Cipurut RT 02 RW 05,Cimahi,Caringin,,,PAUD,70,44,26
70037196,KB LESTARI,Kp. Rancabuaya RT 06 RW 01,Purbayani,Caringin,,,PAUD,93,49,44
69890164,KB MAWAR,CI MAHI,Cimahi,Caringin,,,PAUD,24,11,13
69826609,KB MAWAR 2 SUKARAME,Kp CIBUNGUR,Sukarame,Caringin,,,PAUD,44,26,18
69928567,KB MEKARBAKTI,Kp. Saga RT 01/09,Purbayani,Caringin,,,PAUD,51,23,28
69878172,KB MUTIARA SAMUDERA,JLN AHMAD YANI Kp. RANCABUAYA,Purbayani,Caringin,,,PAUD,214,96,118
70015401,KB NURHAKIM,Kp. Cibaregbeg RT 02 RW 02,Indralayang,Caringin,,,PAUD,0,0,0
70004443,KB NURUL FALAH CARINGIN,Kp. Pasang RT 02 RW 10,Caringin,Caringin,,,PAUD,48,29,19
70015414,KB NURUL HUDA,Kp. Cidoro RT 03 RW 03,Indralayang,Caringin,,,PAUD,0,0,0
69936576,KB NURUL IMAN,Kp. Biru RT 01 RW 05,Indralayang,Caringin,,,PAUD,18,9,9
69826765,KB PAUD AL-FURQON,KAMPUNG PASIR LAJA RT.004 RW.002,Indralayang,Caringin,,,PAUD,41,23,18
69826631,KB PAUD AZZYRAYA,KP.CIHARASHAS,Caringin,Caringin,,,PAUD,75,37,38
69826737,KB PELITA BANGSA,SUKAMULYA,Caringin,Caringin,,,PAUD,0,0,0
69995503,KB PLUS AL-HIDAYAH,KP. CIGADOG RT. 01 RW. 06,Sukarame,Caringin,,,PAUD,42,20,22
70007907,KB Riyadhul Jannah,Kp. Cisalak,Indralayang,Caringin,,,PAUD,63,33,30
69867526,KB SAMUDRA JAYA,CI AWI,SAMUDERAJAYA,Caringin,,,PAUD,50,28,22
69826689,KB TUNAS HARAPAN,KP. AWIHIDEUNG,Sukarame,Caringin,,,PAUD,71,37,34
69826720,PAUD MAWAR 1,KP PASIR KONDANG,Sukarame,Caringin,,,PAUD,18,9,9
70053086,SPS AL-HAZZAR,Kp. Bojong,Purbayani,Caringin,,,PAUD,0,0,0
70039598,SPS DARUSSALAM,Kp. Babakan Salam RT 04 RW 06,Sukarame,Caringin,,,PAUD,10,7,3
70053085,SPS MEKARSARI,Kp. Pelabuhan,Purbayani,Caringin,,,PAUD,0,0,0
70048068,SPS Negla Samuderajaya,Kp. Jolok Waru Rt 01 Rw 02,SAMUDERAJAYA,Caringin,,,PAUD,54,31,23
70041338,SPS Nurul Falah,Kp. Pasang RT 01 RW 10,Caringin,Caringin,,,PAUD,10,8,2
69954717,TK AN-NISA,Kp. Pasir Angin RT 01 RW 04,SAMUDERAJAYA,Caringin,,,PAUD,40,23,17
